rawName,canonicalName,source,confidenceScore,method,timestamp
Cratejoy,Cratejoy,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.650641+00:00
"Estimote, Inc.","Estimote,",Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.656717+00:00
EasyPost,EasyPost,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.660453+00:00
Asseta,Asseta,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.663863+00:00
Per Vices,Per Vices,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.670094+00:00
7cups,7Cups,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.673122+00:00
Watsi,Watsi,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.676602+00:00
Goldbelly,Goldbelly,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.680384+00:00
Wevorce,Wevorce,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.685609+00:00
Wefunder,Wefunder,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.689751+00:00
SimplyInsured,SimplyInsured,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.694243+00:00
CircuitHub,CircuitHub,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.698184+00:00
Experiment,Experiment,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.704097+00:00
RADAR,RADAR,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.707488+00:00
Lollipuff,Lollipuff,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.711187+00:00
Strikingly,Strikingly,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.715689+00:00
InfluxData,InfluxData,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.721590+00:00
Etleap,Etleap,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.725320+00:00
Cheetah,Cheetah,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.729116+00:00
Lawdingo,Lawdingo,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.732903+00:00
Padlet,Padlet,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.738280+00:00
CircuitLab,CircuitLab,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.743784+00:00
StyleUp,StyleUp,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.747377+00:00
9gag,9Gag,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.750427+00:00
Svbtle,Svbtle,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.756006+00:00
Plivo,Plivo,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.759383+00:00
Double Robotics,Double Robotics,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.764627+00:00
Vastrm,Vastrm,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.769865+00:00
Flightfox,Flightfox,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.774266+00:00
BackerKit,BackerKit,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.778394+00:00
Submittable,Submittable,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.782628+00:00
NewsBlur,NewsBlur,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.787955+00:00
OctaveWealth,OctaveWealth,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.792337+00:00
Upwave,Upwave,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.795893+00:00
Eligible,Eligible,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.799799+00:00
FundersClub,FundersClub,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.806073+00:00
Zentail,Zentail,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.810066+00:00
Mattermost,Mattermost,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.814070+00:00
HealthSherpa,HealthSherpa,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.820457+00:00
Human Dx,Human Dx,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.824348+00:00
Mth Sense,Mth Sense,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.828623+00:00
Rainforest,Rainforest,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.832662+00:00
DeepMark,DeepMark,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.838778+00:00
Maritime,Maritime,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.842945+00:00
Redoubt Insurance,Redoubt Insurance,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.848234+00:00
The Agentic Data Co.,The Agentic Data,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.856226+00:00
Frontrunner,Frontrunner,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.860402+00:00
The Subvocal Company,The Subvocal,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.866109+00:00
Quippy,Quippy,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.871065+00:00
Sona8,Sona8,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.874574+00:00
Sinter,Sinter,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:56.877975+00:00
antimattr,Antimattr,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.844269+00:00
Hesper AI,Hesper AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.848470+00:00
Covera,Covera,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.853345+00:00
Halmos Labs,Halmos,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.857891+00:00
Dreamscale Labs,Dreamscale,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.862961+00:00
Vorelios,Vorelios,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.868434+00:00
SuperRadiant,SuperRadiant,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.873522+00:00
Orca Aerospace,Orca Aerospace,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.878434+00:00
Hemlock,Hemlock,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.882051+00:00
ORO AI,ORO AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.887536+00:00
Shepherd Robotics,Shepherd Robotics,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.893105+00:00
Workers IO,Workers IO,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.897477+00:00
Antropi Robotics,Antropi Robotics,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.904414+00:00
ByteAsk,ByteAsk,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.908067+00:00
Hopper,Hopper,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.911305+00:00
Asakana,Sakana AI,Y Combinator,0.8967,FuzzyRatioMatch,2026-09-10T13:58:57.914904+00:00
OnePatch,OnePatch,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.921103+00:00
Mirrors,Mirrors,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.924613+00:00
Nodus Compute,Nodus Compute,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.929002+00:00
Lantern AI,Lantern AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.934729+00:00
Talos,Talos,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.938349+00:00
Forward,Forward,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.941927+00:00
Capveon,Capveon,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.945479+00:00
Screenleap,Screenleap,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.951196+00:00
Ascii,Ascii,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.954760+00:00
Qokedas,Qokedas,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.958602+00:00
Veeza AI,Veeza AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.962596+00:00
Buxfer,Buxfer,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.966262+00:00
Simulithic,Simulithic,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.972388+00:00
Sentient OS,Sentient OS,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.977136+00:00
herdr,Herdr,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.980633+00:00
Lambda Robotics,Lambda Robotics,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.987796+00:00
Virtualmin,Virtualmin,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.992136+00:00
OpenTag,OpenTag,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:57.996169+00:00
Conifer,Conifer,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.000756+00:00
Simantic,Simantic,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.005232+00:00
Experiential Labs,Experiential,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.010599+00:00
Edviro,Edviro,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.014425+00:00
Lightfield,Lightfield,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.020038+00:00
CoArena,CoArena,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.023866+00:00
Caution,Caution,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.027782+00:00
Magma,Magma,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.031092+00:00
Atomarine,Atomarine,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.037336+00:00
Billow AI Labs,Billow AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.042179+00:00
hardware intelligence,Hardware Intelligence,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.048035+00:00
Osseus,Osseus,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.053488+00:00
Allia Health,Allia Health,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.058261+00:00
Salem Robotics Inc,Salem Robotics,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.063964+00:00
Robocurve,Robocurve,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.069919+00:00
hiloop,Hiloop,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.073425+00:00
CueBench,CueBench,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.077316+00:00
Dawn Industries,Dawn Industries,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.082459+00:00
Nex,Nex,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.088128+00:00
OneCLI,OneCLI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.091820+00:00
"Vernius Systems, Inc.","Vernius ,",Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.097427+00:00
Wondering,Wondering,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.103556+00:00
Tracer,Tracer,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.107216+00:00
Avoca Systems,Avoca,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.111831+00:00
SubVysion,SubVysion,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.115715+00:00
Ethos Space Resources,Ethos Space Resources,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.123744+00:00
"SpaceFlow Technologies, Inc.","SpaceFlow ,",Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.130535+00:00
Petrarch,Petrarch,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.136745+00:00
Locke,Locke,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.139959+00:00
Florin,Florin,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.143436+00:00
Earendil Robotics,Earendil Robotics,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.149331+00:00
Hebbian Robotics,Hebbian Robotics,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.156702+00:00
PRINCEPS,PRINCEPS,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.160409+00:00
Hop Aero,Hop Aero,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.164386+00:00
Agent FM,Agent FM,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.169904+00:00
OpenRelay,OpenRelay,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.174102+00:00
Dock,Dock,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.177094+00:00
Verdict Machine,Verdict Machine,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.183521+00:00
TovenAI,TovenAI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.188404+00:00
HyperProbe,HyperProbe,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.192293+00:00
Grip,Grip,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.195600+00:00
Skymerse,Skymerse,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.199142+00:00
Hubble,Hubble,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.203752+00:00
Palisade,Palisade,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.207863+00:00
83 Sciences,83 Sciences,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.212333+00:00
Chromie,Chromie,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.217310+00:00
Lamb Labs,Lamb,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.221511+00:00
Shiraz AI,Shiraz AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.225866+00:00
Mireye,Mireye,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.229430+00:00
Touchy,Touchy,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.233746+00:00
Derya,Derya,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.237673+00:00
Pennant,Pennant,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.241423+00:00
Decawork,Decawork,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.245555+00:00
CarSignal,CarSignal,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.250850+00:00
Axelrod,Axelrod,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.254628+00:00
Levocred AI,Levocred AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.259092+00:00
Praxis Robotics,Praxis Robotics,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.264495+00:00
Care GP,Care GP,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.270196+00:00
Radley,Radley,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.273888+00:00
Agnost AI,Agnost AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.278092+00:00
Agentcard,Agentcard,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.282235+00:00
ProvenMetal,ProvenMetal,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.288630+00:00
Gamgee,Gamgee,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.292172+00:00
Inkbox,Inkbox,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.295364+00:00
Cosmic Robotics,Cosmic Robotics,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.301444+00:00
Markov,Markov,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:58.305202+00:00
Familiar,Familiar,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.624419+00:00
Lumeria,Lumeria,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.628824+00:00
Marengo,Marengo,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.634218+00:00
RonanRx Inc.,RonanRx,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.639805+00:00
Waybill,Waybill,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.643683+00:00
Executor,Executor,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.647377+00:00
Last Accounting Company,Last Accounting,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.655937+00:00
Pacific,Pacific,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.660447+00:00
Luca IQ,Luca IQ,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.664323+00:00
Financial Datasets,Financial Datasets,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.671409+00:00
TryNearby,TryNearby,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.675807+00:00
Computable,Computable,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.679739+00:00
Denta,Denta,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.685230+00:00
Isengard Industries Inc,Isengard Industries,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.692232+00:00
Ekho Labs,Ekho,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.696522+00:00
Moving Atoms,Moving Atoms,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.703216+00:00
Vestris,Vestris,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.707221+00:00
Ultrasonium,Ultrasonium,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.711839+00:00
Arbital,Arbital,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.717026+00:00
PokerClubHub,PokerClubHub,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.722247+00:00
Neuron Industries,Neuron Industries,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.727454+00:00
Neuromorphic,Neuromorphic,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.733017+00:00
LATO,LATO,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.737707+00:00
Risklytics,Risklytics,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.742062+00:00
Daqstra,Daqstra,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.745799+00:00
Tenor,Tenor,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.750284+00:00
Qlo,Qlo,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.754061+00:00
Fabraix,Fabraix,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.757880+00:00
Omanta,Omanta,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.761401+00:00
Rational,Rational,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.767135+00:00
Aktoria Robotics,Aktoria Robotics,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.775193+00:00
Vendo,Vendo,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.778520+00:00
Akon Labs,Akon,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.784508+00:00
Click,Click,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.788324+00:00
Whitespace,Whitespace,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.792713+00:00
Blue Frog Gaming,Blue Frog Gaming,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.798630+00:00
Almanac,Almanac,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.804175+00:00
TareBio,TareBio,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.808239+00:00
Greypoint Industries,Greypoint Industries,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.814078+00:00
Hilstart,Hilstart,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.819830+00:00
Aerogen Systems,Aerogen,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.824883+00:00
Graphify Labs,Graphify,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.829792+00:00
Ooak Data,Ooak Data,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.835679+00:00
Nori,Nori,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.838840+00:00
6thSense,6thSense,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.842674+00:00
Bloomy,Bloomy,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.845980+00:00
machine0,Machine0,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.851630+00:00
Pluto,Pluto,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.855253+00:00
FlowManual,FlowManual,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.859754+00:00
Elite,Elite,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.863122+00:00
Peer,Peer,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.867962+00:00
Molagri,Molagri,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.872489+00:00
Cerenovus,Cerenovus,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.876653+00:00
Agency Tool Company,Agency Tool,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.882358+00:00
Standard Machines,Standard Machines,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.889242+00:00
EdotEnv,EdotEnv,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.893155+00:00
Traceforce,Traceforce,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.897416+00:00
Veltha,Veltha,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.903561+00:00
Tarifflo Inc.,Tarifflo,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.908352+00:00
Callbook AI,Callbook AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.912533+00:00
Definite,Definite,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.918821+00:00
Alkera AI,Alkera AI,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.923344+00:00
Rasyn,Rasyn,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.926965+00:00
Manifold,Manifold,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.930809+00:00
screenpipe,Screenpipe,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.937032+00:00
Spectre Intelligence,Spectre Intelligence,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.942730+00:00
Zaplar,Zaplar,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.946280+00:00
Prodigy Research,Prodigy Research,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.954040+00:00
Touchmark,Touchmark,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.958016+00:00
Exosat,Exosat,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.961588+00:00
Codag,Codag,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.965803+00:00
Context.dev,Context.Dev,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.971487+00:00
Glen,Glen,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.974647+00:00
Stoa,Stoa,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.977776+00:00
Marble,Marble,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.982032+00:00
Audun,Audun,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.986839+00:00
Grocalo,Grocalo,Y Combinator,0.8,DeterministicRuleCleaned,2026-09-10T13:58:59.990613+00:00
